t_offset_s,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
480.0,-4992.227899952154,-3508.06891984488,3078.797682550654,0.8566597101892653,-5.668276573705287,-5.0509325336679884
540.0,-4929.650499615145,-3840.028986160975,2769.0330143986057,1.2284798448667889,-5.392907817239843,-5.2706983354386185
600.0,-4844.920717890371,-4154.733077921365,2446.7899679232614,1.5947944730622223,-5.09329339986631,-5.466720643742841
660.0,-4738.4186851025515,-4450.766471735109,2113.5203897289457,1.9539483045445327,-4.770785599198983,-5.638110048705941
720.0,-4610.622939817644,-4726.798780249961,1770.726141782102,2.3043177321224024,-4.426842206795572,-5.784089496321133
780.0,-4462.108293499088,-4981.59008530839,1419.9522383464134,2.644318611384063,-4.063019831793935,-5.903998228973442
840.0,-4293.543232587514,-5213.996651949392,1062.7797640142685,2.972413886307408,-3.6809666371008043,-5.997295138723366
900.0,-4105.6868689535195,-5422.976190369488,700.8186091558665,3.287121005318134,-3.282414547798718,-6.063561499544297
960.0,-3899.3854529989026,-5607.592635573495,335.70006094805893,3.5870190727802393,-2.8691709788772277,-6.1025030505721025
1020.0,-3675.5684669445086,-5767.020417487963,-30.93071039284681,3.870755682451755,-2.4431101361875567,-6.113951409103063
1080.0,-3435.2443189748196,-5900.548197731658,-397.42222950873105,4.13705338211258,-2.006163950441956,-6.0978647993868265
1140.0,-3179.4956618444335,-6007.5820529799685,-762.1243166716337,4.384715722312998,-1.56031270893572,-6.054328090999516
1200.0,-2909.4743622291844,-6087.6480888548995,-1123.3956700518447,4.612632846903681,-1.1075754533037812,-5.983552148526625
1260.0,-2626.396149471242,-6140.3944724426265,-1479.6113884545039,4.819786588558545,-0.6500002139209496,-5.885872502206232
1320.0,-2331.5349743782863,-6165.592875805374,-1829.170394311917,5.005255038728622,-0.18965415244732772,-5.761747356850397
1380.0,-2026.2171103584024,-6163.139327128289,-2170.5027179751805,5.168216568182144,0.2713863165074651,-5.6117549635572
1440.0,-1711.8150303818632,-6133.054470342714,-2502.0766060132423,5.307953281291348,0.7310453555440218,-5.4365903852446404
1500.0,-1389.741094048722,-6075.483238113262,-2822.4054182547343,5.42385389430952,1.1872574206212845,-5.237061692704025
1560.0,-1061.4410794090775,-5990.693946894082,-3130.0542806438402,5.515416034831735,1.6379768017583562,-5.014085632538932
1620.0,-728.3875941471804,-5879.07682628373,-3423.6464635627244,5.582247966245602,2.081186932264728,-4.7686828119186675
1680.0,-392.07340032431654,-5741.141998083745,-3701.8694580354345,5.624069747067418,2.51490941669506,-4.50197244746381
1740.0,-54.004686119275554,-5577.516923251525,-3963.480725097467,5.640713840457046,2.937212734524943,-4.215166726773729
1800.0,284.3056830498142,-5388.943337305197,-4207.313096525019,5.63212519377558,3.3462205836855516,-3.9095648311188818
1860.0,621.3449029368552,-5176.273696674131,-4432.279807996938,5.598360811687946,3.740119835322406,-3.5865466667182084
1920.0,955.6069288126142,-4940.467159995119,-4637.379148547806,5.539588848951145,4.117168078209827,-3.2475663499048033
1980.0,1285.5991057566707,-4682.585129447251,-4821.698712805708,5.4560872506384115,4.475700737921831,-2.894145488488195
